date,country,state,county,fips,lat,long,locationId,actuals.cases,actuals.deaths,actuals.positiveTests,actuals.negativeTests,actuals.contactTracers,actuals.hospitalBeds.capacity,actuals.hospitalBeds.currentUsageTotal,actuals.hospitalBeds.currentUsageCovid,unused1,actuals.icuBeds.capacity,actuals.icuBeds.currentUsageTotal,actuals.icuBeds.currentUsageCovid,unused2,actuals.newCases,actuals.vaccinesDistributed,actuals.vaccinationsInitiated,actuals.vaccinationsCompleted,metrics.testPositivityRatio,metrics.testPositivityRatioDetails,metrics.caseDensity,metrics.contactTracerCapacityRatio,metrics.infectionRate,metrics.infectionRateCI90,unused3,unused4,metrics.icuCapacityRatio,riskLevels.overall,metrics.vaccinationsInitiatedRatio,metrics.vaccinationsCompletedRatio,actuals.newDeaths,actuals.vaccinesAdministered,riskLevels.caseDensity,cdcTransmissionLevel,actuals.vaccinationsAdditionalDose,metrics.vaccinationsAdditionalDoseRatio
2020-09-21,US,,,0,,,iso1:us,6880902,199797,8691888,99620248,59892,,,,,,,,,54952,,,,0.046,,13.2,0.27,1.05,0.1,,,,2,,,430,,2,2,,
2020-09-22,US,,,0,,,iso1:us,6918293,200738,8739119,100590850,59903,,,,,,,,,37391,,,,0.046,,13.1,0.28,1.05,0.1,,,,2,,,941,,2,2,,
2020-09-23,US,,,0,,,iso1:us,6959842,201828,8793134,101726961,59903,,,,,,,,,41549,,,,0.046,,13.2,0.27,1.04,0.1,,,,2,,,1090,,2,2,,
2020-09-24,US,,,0,,,iso1:us,7005046,202713,8847370,102859447,60757,,,,,,,,,45204,,,,0.046,,13.2,0.28,1.04,0.1,,,,2,,,885,,2,2,,
2020-09-25,US,,,0,,,iso1:us,7059627,203566,8899047,103922845,60757,,,,,,,,,54581,,,,0.046,,13.4,0.27,1.04,0.1,,,,2,,,853,,2,2,,
2020-09-26,US,,,0,,,iso1:us,7102322,204335,8942336,104805153,60757,,,,,,,,,42695,,,,0.047,,13.5,0.27,1.04,0.1,,,,2,,,769,,2,2,,
2020-09-27,US,,,0,,,iso1:us,7139620,204602,8973743,105361969,60757,,,,,,,,,37298,,,,0.047,,13.5,0.27,1.05,0.1,,,,2,,,267,,2,2,,
2020-09-28,US,,,0,,,iso1:us,7176980,204952,9011075,105984859,60757,,,,,,,,,37360,,,,0.048,,12.8,0.29,1.05,0.1,,,,2,,,350,,2,2,,
2020-09-29,US,,,0,,,iso1:us,7220677,205878,9058048,106909601,60757,,,,,,,,,43697,,,,0.048,,13.0,0.28,1.05,0.1,,,,2,,,926,,2,2,,
2020-09-30,US,,,0,,,iso1:us,7262735,206852,9113881,108041619,60757,,,,,,,,,42058,,,,0.048,,13.1,0.28,1.05,0.1,,,,2,,,974,,2,2,,
2020-10-01,US,,,0,,,iso1:us,7309153,207699,9170496,109194690,60757,,,,,,,,,46418,,,,0.049,,13.1,0.28,1.05,0.1,,,,2,,,847,,2,2,,
2020-10-02,US,,,0,,,iso1:us,7362733,208564,9225802,110315909,60757,,,,,,,,,53580,,,,0.049,,13.1,0.28,1.06,0.1,,,,2,,,865,,2,2,,
2020-10-03,US,,,0,,,iso1:us,7410512,209273,9270399,111234016,60757,,,,,,,,,47779,,,,0.049,,13.3,0.28,1.06,0.1,,,,2,,,709,,2,2,,
2020-10-04,US,,,0,,,iso1:us,7445575,209606,9302395,111832347,60757,,,,,,,,,35063,,,,0.048,,13.2,0.28,1.07,0.1,,,,2,,,333,,2,2,,
2020-10-05,US,,,0,,,iso1:us,7507988,210035,9343325,112590176,60757,,,,,,,,,62413,,,,0.048,,14.3,0.26,1.07,0.1,,,,2,,,429,,2,3,,
2020-10-06,US,,,0,,,iso1:us,7550850,210756,9400091,113746458,61422,,,,,,,,,42862,,,,0.048,,14.2,0.26,1.07,0.1,,,,2,,,721,,2,2,,
2020-10-07,US,,,0,,,iso1:us,7603867,211752,9466617,115076981,61422,,,,,,,,,53017,,,,0.048,,14.7,0.25,1.08,0.1,,,,2,,,996,,2,3,,
2020-10-08,US,,,0,,,iso1:us,7660249,212680,9535412,116417761,61422,,,,,,,,,56382,,,,0.048,,15.1,0.24,1.08,0.1,,,,2,,,928,,2,3,,
2020-10-09,US,,,0,,,iso1:us,7719211,213595,9605186,117730873,61422,,,,,,,,,58962,,,,0.049,,15.4,0.24,1.08,0.1,,,,2,,,915,,2,3,,
2020-10-10,US,,,0,,,iso1:us,7770859,214187,9662675,118760798,61422,,,,,,,,,51648,,,,0.05,,15.5,0.24,1.09,0.1,,,,2,,,592,,2,3,,
2020-10-11,US,,,0,,,iso1:us,7815642,214606,9707062,119453385,61422,,,,,,,,,44783,,,,0.05,,15.9,0.23,1.09,0.1,,,,2,,,419,,2,3,,
2020-10-12,US,,,0,,,iso1:us,7863658,214957,9759214,120197160,61422,,,,,,,,,48016,,,,0.052,,15.3,0.24,1.09,0.1,,,,2,,,351,,2,3,,
2020-10-13,US,,,0,,,iso1:us,7918051,215783,9822539,121180322,61422,,,,,,,,,54393,,,,0.054,,15.8,0.23,1.1,0.1,,,,2,,,826,,2,3,,
2020-10-14,US,,,0,,,iso1:us,7977904,216792,9892020,122320280,61422,,,,,,,,,59853,,,,0.055,,16.1,0.23,1.1,0.1,,,,2,,,1009,,2,3,,
2020-10-15,US,,,0,,,iso1:us,8043257,217585,9964271,123533428,61422,767633,549832,42134,,82494,58613,9130,,65353,,,,0.057,,16.5,0.22,1.1,0.1,,,0.71,2,,,793,,2,3,,
2020-10-16,US,,,0,,,iso1:us,8113721,218476,10037724,124768179,61422,769527,547982,42502,,83094,59213,9170,,70464,,,,0.058,,17.0,0.22,1.11,0.1,,,0.71,2,,,891,,2,3,,
2020-10-17,US,,,0,,,iso1:us,8166482,219154,10100890,125802412,61422,769839,530657,43789,,84987,60060,9199,,52761,,,,0.059,,17.0,0.22,1.11,0.1,,,0.71,2,,,678,,2,3,,
2020-10-18,US,,,0,,,iso1:us,8214364,219541,10150165,126507650,61422,769810,515443,42238,,82578,56384,9399,,47882,,,,0.059,,17.2,0.22,1.12,0.1,,,0.68,2,,,387,,2,3,,
2020-10-19,US,,,0,,,iso1:us,8279804,220058,10208589,127311595,61422,766793,513883,43512,,83537,56863,9723,,65440,,,,0.059,,17.9,0.21,1.12,0.1,,,0.68,2,,,517,,2,3,,
2020-10-20,US,,,0,,,iso1:us,8340398,220987,10285591,128487985,61422,781203,536487,44744,,83746,59330,9877,,60594,,,,0.06,,18.2,0.2,1.12,0.1,,,0.71,2,,,929,,2,3,,
2020-10-21,US,,,0,,,iso1:us,8404635,222195,10376296,129854279,61422,792166,555905,45554,,83843,59646,10084,,64237,,,,0.06,,18.4,0.2,1.13,0.1,,,0.71,2,,,1208,,2,3,,
2020-10-22,US,,,0,,,iso1:us,8479765,223023,10471531,131269639,61422,797097,558451,45546,,84239,59686,10273,,75130,,,,0.062,,18.8,0.2,1.13,0.1,,,0.71,2,,,828,,2,3,,
2020-10-23,US,,,0,,,iso1:us,8565062,223953,10566091,132622429,62396,796647,555109,45808,,84675,60220,10341,,85297,,,,0.063,,19.5,0.19,1.14,0.1,,,0.71,2,,,930,,2,3,,
2020-10-24,US,,,0,,,iso1:us,8643641,224825,10646557,133703368,62396,795598,536425,46034,,84108,58460,10351,,78579,,,,0.065,,20.6,0.18,1.14,0.1,,,0.7,2,,,872,,2,3,,
2020-10-25,US,,,0,,,iso1:us,8703356,225164,10708552,134421474,62396,805006,529353,46746,,85048,57796,10553,,59715,,,,0.066,,21.1,0.18,1.15,0.1,,,0.68,2,,,339,,2,3,,
2020-10-26,US,,,0,,,iso1:us,8777994,225701,10781079,135291961,62396,782245,512025,48165,,85265,57814,10825,,74638,,,,0.067,,21.5,0.18,1.15,0.1,,,0.68,2,,,537,,2,3,,
2020-10-27,US,,,0,,,iso1:us,8852381,226684,10873500,136518684,62396,782450,535944,49881,,85967,60425,11128,,74387,,,,0.068,,22.1,0.17,1.16,0.1,,,0.7,2,,,983,,2,3,,
2020-10-28,US,,,0,,,iso1:us,8934263,227702,10979574,137896305,62396,844107,569992,51517,,86563,61635,11343,,81882,,,,0.07,,22.8,0.16,1.16,0.1,,,0.71,2,,,1018,,2,3,,
2020-10-29,US,,,0,,,iso1:us,9024932,228706,11088158,139254163,62396,799260,568916,51541,,86587,61854,11502,,90669,,,,0.072,,23.5,0.16,1.17,0.1,,,0.71,2,,,1004,,2,3,,
2020-10-30,US,,,0,,,iso1:us,9124800,229674,11198778,140625358,62396,786596,564188,52565,,86167,61539,11561,,99868,,,,0.073,,24.1,0.16,1.17,0.1,,,0.71,2,,,968,,2,3,,
2020-10-31,US,,,0,,,iso1:us,9209007,230512,11295510,141730264,62396,774066,535190,52408,,85794,60087,11604,,84207,,,,0.075,,24.4,0.15,1.18,0.1,,,0.7,2,,,838,,2,3,,
2020-11-01,US,,,0,,,iso1:us,9283202,230940,11375014,142534677,62396,777327,526800,53104,,85693,58739,11852,,74195,,,,0.076,,25.0,0.15,1.18,0.1,,,0.69,2,,,428,,2,3,,
2020-11-02,US,,,0,,,iso1:us,9377208,231480,11469501,143444117,62396,753193,511674,55679,,85919,58817,12383,,94006,,,,0.078,,25.8,0.15,1.18,0.1,,,0.68,3,,,540,,3,3,,
2020-11-03,US,,,0,,,iso1:us,9469624,232610,11586991,144669960,62396,754516,532709,57869,,86426,61431,12750,,92416,,,,0.08,,26.6,0.14,1.19,0.1,,,0.71,3,,,1130,,3,3,,
2020-11-04,US,,,0,,,iso1:us,9577702,234226,11728487,146140586,62396,791784,568302,60187,,86401,62135,12854,,108078,,,,0.083,,27.7,0.14,1.19,0.1,,,0.72,3,,,1616,,3,3,,
2020-11-05,US,,,0,,,iso1:us,9699051,235334,11882303,147660112,62396,794931,573367,61160,,86664,62519,13069,,121349,,,,0.086,,29.1,0.13,1.19,0.1,,,0.72,3,,,1108,,3,3,,
2020-11-06,US,,,0,,,iso1:us,9831874,236582,12036064,149163771,62396,794317,572120,62378,,86690,62374,13204,,132823,,,,0.089,,30.5,0.12,1.18,0.1,,,0.72,3,,,1248,,3,3,,
2020-11-07,US,,,0,,,iso1:us,9957805,237589,12178181,150459044,62396,795148,558183,63628,,86282,60998,13321,,125931,,,,0.092,,32.3,0.12,1.18,0.1,,,0.71,3,,,1007,,3,3,,
2020-11-08,US,,,0,,,iso1:us,10061218,238053,12291163,151343031,62396,792356,546020,65061,,86421,60523,13840,,103413,,,,0.094,,33.5,0.11,1.18,0.1,,,0.7,3,,,464,,3,3,,
2020-11-09,US,,,0,,,iso1:us,10191667,238798,12436523,152407267,62396,756292,524778,67364,,86322,60935,14233,,130449,,,,0.097,,35.1,0.11,1.17,0.1,,,0.71,3,,,745,,3,3,,
2020-11-10,US,,,0,,,iso1:us,10331417,240262,12602469,153760122,62396,763507,552926,71508,,86520,63630,14671,,139750,,,,0.1,,37.1,0.1,1.16,0.1,,,0.74,3,,,1464,,3,3,,
2020-11-11,US,,,0,,,iso1:us,10474295,241693,12795679,155335714,62396,810984,598915,74819,,87626,65305,15116,,142878,,,,0.104,,38.6,0.1,1.15,0.1,,,0.75,3,,,1431,,3,3,,
2020-11-12,US,,,0,,,iso1:us,10637946,242865,12996050,156962526,62396,812590,600131,76345,,87940,64974,15594,,163651,,,,0.107,,40.5,0.09,1.14,0.1,,,0.74,3,,,1172,,3,3,,
2020-11-13,US,,,0,,,iso1:us,10819442,244255,13194200,158648345,62396,815300,597768,77068,,87951,64810,15868,,181496,,,,0.109,,42.6,0.09,1.13,0.1,,,0.74,3,,,1390,,3,3,,
2020-11-14,US,,,0,,,iso1:us,10978475,245465,13358968,160059995,62396,810241,574727,77797,,87433,63608,16238,,159033,,,,0.11,,44.0,0.09,1.12,0.1,,,0.73,3,,,1210,,3,3,,
2020-11-15,US,,,0,,,iso1:us,11113661,246088,13492186,161106616,62396,806476,559153,79886,,86948,62280,16808,,135186,,,,0.11,,45.4,0.08,1.11,0.1,,,0.72,3,,,623,,3,3,,
2020-11-16,US,,,0,,,iso1:us,11280224,246884,13652477,162421473,62396,773938,538148,83418,,87468,62704,17537,,166563,,,,0.108,,46.9,0.08,1.1,0.1,,,0.72,3,,,796,,3,3,,
2020-11-17,US,,,0,,,iso1:us,11441855,248491,13845667,164109014,62396,773913,558481,85872,,88091,65333,18087,,161631,,,,0.107,,47.9,0.08,1.09,0.1,,,0.74,3,,,1607,,3,3,,
2020-11-18,US,,,0,,,iso1:us,11614135,250415,14055056,165973481,62396,818259,601679,88446,,88237,66253,18330,,172280,,,,0.106,,49.1,0.08,1.08,0.1,,,0.75,3,,,1924,,3,3,,
2020-11-19,US,,,0,,,iso1:us,11801643,252376,14265612,167807630,62396,818544,599447,89208,,88283,66246,18741,,187508,,,,0.105,,50.2,0.08,1.07,0.1,,,0.75,3,,,1961,,3,3,,
2020-11-20,US,,,0,,,iso1:us,12000502,254333,14470717,169727399,62396,814287,594735,90393,,87819,66009,18915,,198859,,,,0.103,,50.9,0.07,1.06,0.1,,,0.75,3,,,1957,,3,3,,
2020-11-21,US,,,0,,,iso1:us,12172435,255758,14646545,171381496,62396,809520,576442,90696,,87852,65288,19091,,171933,,,,0.102,,51.5,0.07,1.06,0.1,,,0.74,3,,,1425,,3,3,,
2020-11-22,US,,,0,,,iso1:us,12313229,256601,14786755,172640473,62396,806379,561940,92462,,87662,63872,19658,,140794,,,,0.101,,51.7,0.07,1.06,0.1,,,0.73,3,,,843,,3,3,,
2020-11-23,US,,,0,,,iso1:us,12492852,257639,14952722,174128828,62396,767491,535799,93995,,87670,64105,20176,,179623,,,,0.1,,52.3,0.07,1.05,0.1,,,0.73,3,,,1038,,3,3,,
2020-11-24,US,,,0,,,iso1:us,12670710,259848,15145812,175880945,62396,771058,554472,96666,,88127,66349,20572,,177858,,,,0.099,,53.0,0.07,1.05,0.1,,,0.75,3,,,2209,,3,3,,
2020-11-25,US,,,0,,,iso1:us,12851300,262161,15363080,177860210,62396,811692,584453,97897,,88210,66061,20831,,180590,,,,0.099,,53.3,0.07,1.05,0.1,,,0.75,3,,,2313,,3,3,,
2020-11-26,US,,,0,,,iso1:us,12954294,263339,15521236,179184830,62396,809068,554912,96788,,87831,64506,21025,,102994,,,,0.099,,49.7,0.08,1.06,0.1,,,0.73,3,,,1178,,3,3,,
2020-11-27,US,,,0,,,iso1:us,13160133,264751,15690643,180507734,62396,803879,539940,97754,,87498,63156,21327,,205839,,,,0.102,,50.0,0.08,1.06,0.1,,,0.72,3,,,1412,,3,3,,
2020-11-28,US,,,0,,,iso1:us,13311541,265943,15845934,181690391,62396,803538,541666,99986,,88125,63629,21483,,151408,,,,0.104,,49.1,0.08,1.06,0.1,,,0.72,3,,,1192,,3,3,,
2020-11-29,US,,,0,,,iso1:us,13447663,266761,15989528,182678435,62396,802853,547091,102394,,87634,63862,21919,,136122,,,,0.107,,48.9,0.08,1.07,0.1,,,0.73,3,,,818,,3,3,,
2020-11-30,US,,,0,,,iso1:us,13615321,268031,16169669,183947933,62396,763518,529681,104413,,87803,64668,22498,,167658,,,,0.11,,48.4,0.08,1.07,0.1,,,0.74,3,,,1270,,3,3,,
2020-12-01,US,,,0,,,iso1:us,13799549,270639,16386800,185553179,62396,769201,558947,106894,,88281,67136,22867,,184228,,,,0.114,,48.6,0.08,1.07,0.1,,,0.76,3,,,2608,,3,3,,
2020-12-02,US,,,0,,,iso1:us,14000721,273525,16636430,187375248,62396,813155,601508,108551,,88448,67666,22961,,201172,,,,0.118,,49.5,0.08,1.07,0.1,,,0.77,3,,,2886,,3,3,,
2020-12-03,US,,,0,,,iso1:us,14218459,276381,16891806,189239137,62396,815778,604332,108096,,88615,68116,23042,,217738,,,,0.12,,54.5,0.07,1.07,0.1,,,0.77,3,,,2856,,3,3,,
2020-12-04,US,,,0,,,iso1:us,14449827,279018,17135668,191087235,67410,815783,601215,108022,,88857,68069,23122,,231368,,,,0.12,,55.6,0.07,1.07,0.1,,,0.77,3,,,2637,,3,3,,
2020-12-05,US,,,0,,,iso1:us,14655535,281208,17330920,192558523,67410,810714,583907,107251,,88468,67297,23171,,205708,,,,0.12,,57.9,0.07,1.07,0.1,,,0.76,3,,,2190,,3,3,,
2020-12-06,US,,,0,,,iso1:us,14827456,282319,17492758,193669668,67410,807110,569844,108638,,88231,66194,23434,,171921,,,,0.12,,59.5,0.07,1.07,0.1,,,0.75,3,,,1111,,3,3,,
2020-12-07,US,,,0,,,iso1:us,15031979,283853,17676211,195004360,67410,765402,544599,110147,,88190,66488,23892,,204523,,,,0.12,,61.1,0.07,1.06,0.1,,,0.75,3,,,1534,,3,3,,
2020-12-08,US,,,0,,,iso1:us,15251693,286674,17893354,196678420,67410,769419,565465,112385,,88826,68632,24196,,219714,,,,0.119,,62.6,0.06,1.05,0.1,,,0.77,3,,,2821,,3,3,,
2020-12-09,US,,,0,,,iso1:us,15471409,289830,18137811,198531074,67410,814607,607768,114836,,88636,69204,24611,,219716,,,,0.119,,63.4,0.06,1.05,0.1,,,0.78,3,,,3156,,3,3,,
2020-12-10,US,,,0,,,iso1:us,15696634,292771,18386920,200435075,67410,816430,608950,115711,,88821,69440,24635,,225225,,,,0.118,,63.7,0.06,1.04,0.1,,,0.78,3,,,2941,,3,3,,
2020-12-11,US,,,0,,,iso1:us,15977147,295726,18620298,202233893,67410,815700,604030,115853,,89074,69358,24745,,280513,,,,0.118,,65.8,0.06,1.03,0.1,,,0.78,3,,,2955,,3,3,,
2020-12-12,US,,,0,,,iso1:us,16184679,297981,18825888,203726692,67410,812659,587274,115374,,88838,68502,24632,,207532,,,,0.118,,65.9,0.06,1.02,0.1,,,0.77,3,,,2255,,3,3,,
2020-12-13,US,,,0,,,iso1:us,16368898,299338,18989519,204795057,67410,808686,574519,117716,,88496,67122,25072,,184219,,,,0.119,,66.4,0.06,1.01,0.1,,,0.76,3,,,1357,,3,3,,
2020-12-14,US,,,0,,,iso1:us,16569783,301016,19177742,206086529,67410,766345,545453,118776,,88398,67463,25558,,200885,482625,0,0,0.119,,66.3,0.06,1.0,0.1,,,0.76,3,0.0,0.0,1678,509,3,3,,
2020-12-15,US,,,0,,,iso1:us,16772936,304041,19411924,207774664,67410,769990,570017,120536,,88929,69316,25810,,203153,1458600,0,0,0.12,,65.6,0.06,0.99,0.1,,,0.78,3,0.0,0.0,3025,12638,3,3,,
2020-12-16,US,,,0,,,iso1:us,17017763,307652,19647321,209587455,67410,818437,608731,122454,,89414,69653,25971,,244827,1656525,0,0,0.12,,66.6,0.06,0.99,0.1,,,0.78,3,0.0,0.0,3611,51634,3,3,,
2020-12-17,US,,,0,,,iso1:us,17255472,310950,19886667,211372446,67410,819487,606962,123204,,89565,69683,25892,,237709,2847975,0,0,0.121,,67.2,0.06,0.98,0.1,,,0.78,3,0.0,0.0,3298,127342,3,3,,
2020-12-18,US,,,0,,,iso1:us,17506662,313820,20123408,213133017,67410,819505,605001,121335,,89509,69412,25948,,251190,2847975,0,0,0.121,,65.9,0.06,0.98,0.1,,,0.78,3,0.0,0.0,2870,254142,3,3,,
2020-12-19,US,,,0,,,iso1:us,17700567,316381,20316954,214625551,67410,816146,585784,120280,,89574,68421,25803,,193905,2847975,0,0,0.12,,65.3,0.06,0.98,0.1,,,0.76,3,0.0,0.0,2561,441650,3,3,,
2020-12-20,US,,,0,,,iso1:us,17880478,317810,20475201,215724169,67410,812728,571078,121775,,89293,67226,26055,,179911,2850250,0,0,0.12,,65.1,0.06,0.98,0.1,,,0.75,3,0.0,0.0,1429,651503,3,3,,
2020-12-21,US,,,0,,,iso1:us,18081996,319773,20665049,217046304,67410,767226,540892,123133,,89370,67522,26429,,201518,4289025,0,0,0.119,,65.2,0.06,0.98,0.1,,,0.76,3,0.0,0.0,1963,801460,3,3,,
2020-12-22,US,,,0,,,iso1:us,18283633,323012,20891611,218784207,67410,775907,562356,127283,,89636,69245,26728,,201637,6733350,0,0,0.118,,65.1,0.06,0.99,0.1,,,0.77,3,0.0,0.0,3239,991182,3,3,,
2020-12-23,US,,,0,,,iso1:us,18511396,326424,21145698,220779307,67410,817486,589855,127763,,89470,68837,26926,,227763,9496475,0,0,0.118,,64.4,0.06,0.99,0.1,,,0.77,3,0.0,0.0,3412,1359355,3,3,,
2020-12-24,US,,,0,,,iso1:us,18704907,329248,21365668,222426463,67410,808623,562933,125452,,89504,67744,26712,,193511,9584275,0,0,0.118,,62.5,0.07,1.0,0.1,,,0.76,3,0.0,0.0,2824,1697791,3,3,,
2020-12-25,US,,,0,,,iso1:us,18805838,330377,21508192,223349062,67410,803214,520961,121579,,89008,65565,26557,,100931,9584275,0,0,0.119,,56.0,0.07,1.01,0.1,,,0.74,3,0.0,0.0,1129,2033936,3,3,,
2020-12-26,US,,,0,,,iso1:us,19022699,332023,21649964,224192418,67410,803039,521822,123774,,89256,65571,26732,,216861,9584275,0,0,0.122,,57.0,0.07,1.02,0.1,,,0.73,3,0.0,0.0,1646,2190414,3,3,,
2020-12-27,US,,,0,,,iso1:us,19174788,333253,21798144,224977670,67410,803979,539297,128343,,89138,66342,27061,,152089,9584275,0,0,0.125,,55.8,0.07,1.03,0.1,,,0.74,3,0.0,0.0,1230,2252406,3,3,,
2020-12-28,US,,,0,,,iso1:us,19363798,335152,22001812,226071683,67410,758631,525230,129748,,89000,67226,27518,,189010,10898900,0,0,0.129,,55.2,0.07,1.04,0.1,,,0.76,3,0.0,0.0,1899,2408626,3,3,,
2020-12-29,US,,,0,,,iso1:us,19564828,338780,22278592,227656319,67410,765100,554213,131661,,89409,69512,27778,,201030,13118675,0,0,0.135,,55.2,0.07,1.04,0.1,,,0.78,3,0.0,0.0,3628,2723303,3,3,,
2020-12-30,US,,,0,,,iso1:us,19793777,342588,22584056,229513210,67410,816775,599072,133219,,89705,70013,27694,,228949,14270550,0,0,0.141,,55.3,0.07,1.05,0.1,,,0.78,3,0.0,0.0,3808,3164852,3,3,,
2020-12-31,US,,,0,,,iso1:us,20024801,346050,22866660,231130258,67410,814403,593288,132158,,89684,69710,27746,,231024,14785550,0,0,0.147,,56.9,0.07,1.05,0.1,,,0.78,3,0.0,0.0,3462,3738130,3,3,,
2021-01-01,US,,,0,,,iso1:us,20172049,347970,23060156,232173761,67410,810860,567886,129901,,89360,68499,27469,,147248,14786525,0,0,0.15,,58.9,0.07,1.05,0.1,,,0.77,3,0.0,0.0,1920,4172658,3,3,,
2021-01-02,US,,,0,,,iso1:us,20463659,350343,23233521,233107594,67410,809583,558821,131304,,89617,67522,27612,,291610,14786525,0,0,0.151,,62.1,0.07,1.05,0.1,,,0.75,3,0.0,0.0,2373,4463060,3,3,,
2021-01-03,US,,,0,,,iso1:us,20665439,351694,23400736,233974438,67410,808283,563811,134840,,89679,68195,28005,,201780,14786525,0,0,0.151,,64.2,0.06,1.05,0.1,,,0.76,3,0.0,0.0,1351,4648339,3,3,,
2021-01-04,US,,,0,,,iso1:us,20917269,353743,23616739,235153588,67410,762125,544130,136520,,89931,69469,28265,,251830,16761825,0,0,0.151,,66.9,0.06,1.04,0.1,,,0.77,3,0.0,0.0,2049,4887811,3,3,,
2021-01-05,US,,,0,,,iso1:us,21152285,357432,23893071,236827629,67410,766445,567747,138586,,90393,71353,28527,,235016,19792825,0,0,0.15,,68.4,0.06,1.03,0.1,,,0.79,3,0.0,0.0,3689,5224925,3,3,,
2021-01-06,US,,,0,,,iso1:us,21408251,361396,24201492,238828459,67410,818822,614641,139781,,90780,72034,28607,,255966,20601975,0,0,0.148,,69.6,0.06,1.02,0.1,,,0.79,3,0.0,0.0,3964,5824980,3,3,,
2021-01-07,US,,,0,,,iso1:us,21688585,365509,24497839,240767333,67410,818738,614880,138645,,91688,72485,28491,,280334,21036425,0,0,0.145,,71.7,0.06,1.01,0.1,,,0.79,3,0.0,0.0,4113,6555680,3,3,,
2021-01-08,US,,,0,,,iso1:us,21989362,369404,24766843,242623900,67410,813158,607757,137174,,91133,71792,28365,,300777,22070100,0,0,0.14,,78.3,0.05,0.99,0.1,,,0.79,5,0.0,0.0,3895,7426145,5,3,,
2021-01-09,US,,,0,,,iso1:us,22241281,372663,24983051,244103628,67410,810957,593816,135806,,90873,71066,28187,,251919,22076700,0,0,0.137,,76.6,0.05,0.98,0.1,,,0.78,5,0.0,0.0,3259,8216629,5,3,,
2021-01-10,US,,,0,,,iso1:us,22449576,374440,25145374,245094484,67410,808538,581206,136086,,90907,69910,28370,,208295,22079900,0,0,0.136,,76.9,0.05,0.96,0.1,,,0.77,5,0.0,0.0,1777,8943724,5,3,,
2021-01-11,US,,,0,,,iso1:us,22675892,376488,25342131,246415197,67410,760954,551488,135979,,90571,70208,28739,,226316,24474675,0,0,0.133,,75.8,0.05,0.95,0.1,,,0.78,5,0.0,0.0,2048,9363164,5,3,,
2021-01-12,US,,,0,,,iso1:us,22905869,380894,25573642,248198728,67410,763473,568832,135676,,91315,71875,28891,,229977,27335600,0,0,0.129,,75.6,0.05,0.93,0.1,,,0.79,5,0.0,0.0,4406,9880022,5,3,,
2021-01-13,US,,,0,,,iso1:us,23135194,384824,25803185,250060590,67410,815800,613784,135992,,91460,72123,28734,,229325,28783800,0,0,0.125,,74.4,0.05,0.92,0.1,,,0.79,3,0.0,0.0,3930,10867507,3,3,,
2021-01-14,US,,,0,,,iso1:us,23374716,388804,26031194,251897797,67410,814984,612722,142315,,91856,72264,28527,,239522,30223825,0,0,0.121,,72.7,0.06,0.91,0.1,,,0.79,3,0.0,0.0,3980,11961374,3,3,,
2021-01-15,US,,,0,,,iso1:us,23614569,392553,26251440,253706507,67410,814540,610662,132901,,91635,72052,28421,,239853,31036550,0,0,0.118,,70.0,0.06,0.9,0.1,,,0.79,3,0.0,0.0,3749,12917607,3,3,,
2021-01-16,US,,,0,,,iso1:us,23816762,395894,26427238,255109207,67410,811925,594147,130147,,91466,71153,28119,,202193,31040550,0,0,0.116,,67.9,0.06,0.89,0.1,,,0.78,3,0.0,0.0,3341,14058650,3,3,,
2021-01-17,US,,,0,,,iso1:us,23986856,397624,26558132,256041993,67410,807540,581258,129561,,91171,69806,27890,,170094,31040550,0,0,0.114,,66.3,0.06,0.88,0.1,,,0.77,3,0.0,0.0,1730,14914759,3,3,,
2021-01-18,US,,,0,,,iso1:us,24127989,399065,26704159,257181522,67410,758808,547032,128650,,91058,69806,27830,,141133,31481100,0,0,0.112,,62.6,0.06,0.88,0.1,,,0.77,3,0.0,0.0,1441,15462809,3,3,,
2021-01-19,US,,,0,,,iso1:us,24314933,401836,26886264,258797094,67410,763193,565621,127891,,91119,71087,27583,,186944,36227450,0,0,0.11,,60.7,0.07,0.87,0.1,,,0.78,3,0.0,0.0,2771,16083963,3,3,,
2021-01-20,US,,,0,,,iso1:us,24500421,406216,27086265,260715969,67410,814824,611594,126488,,91412,71649,27003,,185488,35990150,0,0,0.107,,58.8,0.07,0.87,0.1,,,0.78,3,0.0,0.0,4380,16525281,3,3,,
2021-01-21,US,,,0,,,iso1:us,24690903,410351,27277409,262568090,67410,813753,610986,123033,,91251,71457,26516,,190482,37960000,0,0,0.105,,56.7,0.07,0.87,0.1,,,0.78,3,0.0,0.0,4135,17546374,3,3,,
2021-01-22,US,,,0,,,iso1:us,24882468,414082,27453097,264308511,67410,812962,609338,120896,,91368,71581,26005,,191565,39892400,0,0,0.102,,54.6,0.07,0.87,0.1,,,0.78,3,0.0,0.0,3731,19107959,3,3,,
2021-01-23,US,,,0,,,iso1:us,25050385,417404,27602929,265696101,67410,809378,592170,116824,,91041,70274,25363,,167917,41411550,0,0,0.1,,53.2,0.08,0.86,0.1,,,0.77,3,0.0,0.0,3322,20537990,3,3,,
2021-01-24,US,,,0,,,iso1:us,25180061,419219,27713810,266582429,67410,807068,579926,115808,,90544,68443,25120,,129676,41411550,0,0,0.099,,51.4,0.08,0.86,0.1,,,0.76,3,0.0,0.0,1815,21848655,3,3,,
